cd_produto,qtde,nota,preco_liq,preco_ipi,preco_icms,p_ipi,p_icm,nm_produto,cd_cliente,nm_cliente,cidade,uf,cd_vendedor,nm_vendedor,cd_familia,nm_familia,cd_grupo,nm_grupo,cd_marca,nm_marca,data_pedido,data_nota,cd_operacao,nm_operacao,cd_sub_grupo,nm_sub_grupo,cd_linha,nm_linha,valor,lucro
4535,2,1709,2176.8,2285.64,2697.06,5,18,IMAGEM AVANCADA LG Serie 56,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,11,TV,11,3D,20,Soni,2010-06-28,2010-07-09,9.999,SEM REFERENCIA,50,IMAGEM AVANCADA,4,SOM & IMAGEM,4353.6,419.25168
2817,2,1710,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-28,2010-07-07,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,478.896
4818,2,1711,2312.64,2428.27,2865.36,5,18,MUITA LEMBRANCA DISMAC Serie 85,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,8,NOTEBOOK,21,COM WINDOWS,2,Compaqto,2010-06-28,2010-07-06,9.999,SEM REFERENCIA,138,MUITA LEMBRANCA,3,TI,4625.28,318.298464
3318,2,1711,1592.64,1640.42,1935.69,3,18,PRETO DO BISAVO TELESP Serie 35,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,17,Telespinho,2010-06-28,2010-07-01,9.999,SEM REFERENCIA,3,PRETO DO BISAVO,2,TELEFONIA,3185.28,105.11424000000001
2963,2,1711,1422.24,1493.35,1762.16,5,18,UM POUCO DE TUDO BUSHA DE CANHAO Serie 9,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,38,COM TV,20,Soni,2010-06-28,2010-07-10,9.999,SEM REFERENCIA,38,UM POUCO DE TUDO,4,SOM & IMAGEM,2844.48,273.923424
2817,2,1712,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,164.0,CRC-CENTRAL RECONDICIONADORA DE COMPRESSORES LTDA,SAO PAULO,SP,1,BEATRIZ,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-29,2010-07-08,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,312.8928
3321,2,1713,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-06-29,2010-07-05,9.999,SEM REFERENCIA,6,ATE 20 LITROS,1,ELETRODOMESTICOS,3188.16,175.34880000000004
3319,2,1713,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-29,2010-07-03,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3317,2,1713,1592.16,1639.92,1935.11,3,18,CELULAR TECLADO Motorola Serie 34,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-06-29,2010-07-01,9.999,SEM REFERENCIA,2,CELULAR TECLADO,2,TELEFONIA,3184.32,105.08256000000002
3823,2,1714,1835.04,1926.79,2273.61,5,18,CELULAR COM MP3+MP3+MP3+TV Nokia Serie 8,65.0,VIACAO SANTA CRUZ S/A,CAMPINAS,SP,6,VIVALDO,1,CELULAR,1,BASICO,5,No Tinha,2010-06-29,2010-06-30,9.999,SEM REFERENCIA,118,CELULAR COM MP3+MP3+MP3+TV,2,TELEFONIA,3670.08,117.809568
4819,2,1715,2313.12,2428.78,2865.96,5,18,MEDIA LEMBRANCA SISNE Serie 85,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,2,Compaqto,2010-06-29,2010-07-08,9.999,SEM REFERENCIA,139,MEDIA LEMBRANCA,3,TI,4626.24,431.96841600000005
4822,2,1715,2314.56,2430.29,2867.74,5,18,COM MP3 PLUGS Serie 85,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2010-06-29,2010-07-11,9.999,SEM REFERENCIA,142,COM MP3,4,SOM & IMAGEM,4629.12,445.78425599999997
2817,2,1716,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-29,2010-07-08,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,509.2032
3319,2,1717,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,170.0,EDU DA SANFONA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-06-29,2010-07-03,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
2818,1,1718,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,226.0,SANTA FE PRESENTES LTDA,FORMIGA,MG,6,VIVALDO,10,IPAD,10,BARATO,2,Compaqto,2010-06-29,2010-07-09,9.999,SEM REFERENCIA,88,ALGUMA LEMBRANCA,3,TI,1352.64,350.4864
3675,2,1719,1764.0,1922.76,2268.86,9,18,MEDIA LEMBRANCA MICROLIXO Serie 70,177.0,BOBSTEEL SA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,40,Ching Pau,2010-06-29,2010-07-08,9.999,SEM REFERENCIA,165,MEDIA LEMBRANCA,3,TI,3528.0,148.7904
3317,2,1720,1592.16,1639.92,1935.11,3,18,CELULAR TECLADO Motorola Serie 34,170.0,EDU DA SANFONA LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-06-30,2010-07-02,9.999,SEM REFERENCIA,2,CELULAR TECLADO,2,TELEFONIA,3184.32,105.08256000000002
2817,4,1721,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,7.0,SERRALHERIA E COMERCIO IRMAOS VENANCIOS LTDA ME,GUARULHOS,SP,4,DAYSE,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-30,2010-07-09,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,5408.64,350.27520000000004
2817,2,1722,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-06-30,2010-07-09,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,594.9504000000001
2817,2,1723,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,153.0,CONSTRUCOES PAULO PORTELA LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-01,2010-07-10,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,297.47520000000003
2817,2,1724,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-01,2010-07-10,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,297.47520000000003
3322,2,1725,1594.56,1642.4,1938.03,3,18,VAGA LEMBRANCA HP Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,7,MICRO-COMPUTADOR,7,COM LINUX,40,Ching Pau,2010-07-01,2010-07-08,9.999,SEM REFERENCIA,7,VAGA LEMBRANCA,3,TI,3189.12,327.22272000000004
3819,2,1726,1833.12,1924.78,2271.24,5,18,MUITA LEMBRANCA GRAMPOLA Serie 85,168.0,DAIDO INDUSTRIAL E COMERCIAL LTDA,TAUBATE,SP,6,VIVALDO,10,IPAD,36,1 MEGA DE RAM,2,Compaqto,2010-07-01,2010-07-11,9.999,SEM REFERENCIA,114,MUITA LEMBRANCA,3,TI,3666.24,375.35942400000005
2817,2,1727,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-01,2010-07-10,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,403.28639999999996
3321,1,1728,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-07-02,2010-07-08,9.999,SEM REFERENCIA,6,ATE 20 LITROS,1,ELETRODOMESTICOS,1594.08,87.67440000000002
2818,2,1728,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,10,IPAD,10,BARATO,2,Compaqto,2010-07-02,2010-07-12,9.999,SEM REFERENCIA,88,ALGUMA LEMBRANCA,3,TI,2705.28,175.34879999999998
3826,1,1728,1836.48,1928.3,2275.4,5,18,CONDICIONA AR VENTILVA Serie 85,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-02,2010-07-06,9.999,SEM REFERENCIA,121,CONDICIONA AR,1,ELETRODOMESTICOS,1836.48,98.25168000000002
751,2,1729,1060.48,1155.92,1363.99,9,18,MUITA LEMBRANCA ITAUTEC Serie 78,154.0,OZN PRODUZ COM.DE LUMINARIA OBJ.PROM.LTDA-ME,SAO PAULO,SP,6,VIVALDO,10,IPAD,10,BARATO,10,Pear,2010-07-02,2010-07-12,9.999,SEM REFERENCIA,166,MUITA LEMBRANCA,3,TI,2120.96,202.0128
2817,2,1730,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-02,2010-07-11,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,233.3056
747,2,1731,1058.56,1153.83,1361.52,9,18,ATE 50 LITROS BRASTEMP Serie 77,154.0,OZN PRODUZ COM.DE LUMINARIA OBJ.PROM.LTDA-ME,SAO PAULO,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,11,Frigidaire,2010-07-02,2010-07-08,9.999,SEM REFERENCIA,162,ATE 50 LITROS,1,ELETRODOMESTICOS,2117.12,105.856
3319,2,1732,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,233.0,FAPARMAS TORNEADOS DE PRECISAO LTDA.,DIADEMA,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-05,2010-07-09,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3322,2,1732,1594.56,1642.4,1938.03,3,18,VAGA LEMBRANCA HP Serie 35,233.0,FAPARMAS TORNEADOS DE PRECISAO LTDA.,DIADEMA,SP,6,VIVALDO,7,MICRO-COMPUTADOR,7,COM LINUX,40,Ching Pau,2010-07-05,2010-07-12,9.999,SEM REFERENCIA,7,VAGA LEMBRANCA,3,TI,3189.12,385.53504000000004
4535,1,1733,2176.8,2285.64,2697.06,5,18,IMAGEM AVANCADA LG Serie 56,156.0,CONSISTEC CONTROLES E SISTEMAS DE AUTOMACAO LTDA.,SAO PAULO,SP,6,VIVALDO,11,TV,11,3D,20,Soni,2010-07-05,2010-07-16,9.999,SEM REFERENCIA,50,IMAGEM AVANCADA,4,SOM & IMAGEM,2176.8,209.62584
3319,2,1734,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,84.0,CASARAO & CASSARO LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-05,2010-07-09,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
747,2,1735,1058.56,1153.83,1361.52,9,18,ATE 50 LITROS BRASTEMP Serie 77,98.0,BONOR IND. DE BOTOES DO NORDESTE S/A,PARANAMIRIM,RN,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,11,Frigidaire,2010-07-05,2010-07-11,9.999,SEM REFERENCIA,162,ATE 50 LITROS,1,ELETRODOMESTICOS,2117.12,105.856
3322,2,1736,1594.56,1642.4,1938.03,3,18,VAGA LEMBRANCA HP Serie 35,177.0,BOBSTEEL SA,SAO PAULO,SP,6,VIVALDO,7,MICRO-COMPUTADOR,7,COM LINUX,40,Ching Pau,2010-07-05,2010-07-12,9.999,SEM REFERENCIA,7,VAGA LEMBRANCA,3,TI,3189.12,256.17152
3819,2,1737,1833.12,1924.78,2271.24,5,18,MUITA LEMBRANCA GRAMPOLA Serie 85,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,10,IPAD,36,1 MEGA DE RAM,2,Compaqto,2010-07-05,2010-07-15,9.999,SEM REFERENCIA,114,MUITA LEMBRANCA,3,TI,3666.24,375.35942400000005
4822,1,1737,2314.56,2430.29,2867.74,5,18,COM MP3 PLUGS Serie 85,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2010-07-05,2010-07-17,9.999,SEM REFERENCIA,142,COM MP3,4,SOM & IMAGEM,2314.56,222.89212799999999
4460,2,1737,2140.8,2333.47,2753.5,9,18,CELULAR COM MP3+MP3+MP3+TV CELL LING Ser,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,1,CELULAR,14,SIMPLES,5,No Tinha,2010-07-05,2010-07-06,9.999,SEM REFERENCIA,170,CELULAR COM MP3+MP3+MP3+TV,2,TELEFONIA,4281.6,128.448
3319,2,1737,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-05,2010-07-09,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3322,2,1737,1594.56,1642.4,1938.03,3,18,VAGA LEMBRANCA HP Serie 35,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,7,MICRO-COMPUTADOR,7,COM LINUX,40,Ching Pau,2010-07-05,2010-07-12,9.999,SEM REFERENCIA,7,VAGA LEMBRANCA,3,TI,3189.12,385.53504000000004
3817,2,1738,1832.16,1923.77,2270.05,5,18,MUITA LEMBRANCA CELL LIBERTY Serie 84,175.0,ONIBUS LANDIM LTDA,SAO PAULO,SP,1,BEATRIZ,8,NOTEBOOK,34,SEM SISTEMA OPERACIONAL,2,Compaqto,2010-07-05,2010-07-13,9.999,SEM REFERENCIA,112,MUITA LEMBRANCA,3,TI,3664.32,375.35942400000005
966,2,1738,1163.68,1268.41,1496.73,9,18,CONDICIONA AR CISCO KID Serie 99,175.0,ONIBUS LANDIM LTDA,SAO PAULO,SP,1,BEATRIZ,4,APARELHOS DE AR,30,AR FRIO,15,Carrierta,2010-07-05,2010-07-09,9.999,SEM REFERENCIA,186,CONDICIONA AR,1,ELETRODOMESTICOS,2327.36,116.36800000000001
3317,1,1739,1592.16,1639.92,1935.11,3,18,CELULAR TECLADO Motorola Serie 34,78.0,MARCENARIA E REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-07-06,2010-07-08,9.999,SEM REFERENCIA,2,CELULAR TECLADO,2,TELEFONIA,1592.16,52.54128000000001
3320,2,1740,1593.6,1641.41,1936.86,3,18,MOEDORA ARNO Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2010-07-06,2010-07-11,9.999,SEM REFERENCIA,5,MOEDORA,1,ELETRODOMESTICOS,3187.2,175.29600000000002
4822,2,1740,2314.56,2430.29,2867.74,5,18,COM MP3 PLUGS Serie 85,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2010-07-06,2010-07-18,9.999,SEM REFERENCIA,142,COM MP3,4,SOM & IMAGEM,4629.12,445.78425599999997
3819,1,1741,1833.12,1924.78,2271.24,5,18,MUITA LEMBRANCA GRAMPOLA Serie 85,200.0,CAIQUE & CAROL REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,10,IPAD,36,1 MEGA DE RAM,2,Compaqto,2010-07-06,2010-07-16,9.999,SEM REFERENCIA,114,MUITA LEMBRANCA,3,TI,1833.12,544.847424
2817,5,1742,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,16.0,MAC-FAB,SAO PAULO,SP,4,DAYSE,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-06,2010-07-15,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,6760.8,201.64319999999998
3318,2,1743,1592.64,1640.42,1935.69,3,18,PRETO DO BISAVO TELESP Serie 35,251.0,IMPORTACAO DE INOX - IMPORNOX LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,17,Telespinho,2010-07-06,2010-07-09,9.999,SEM REFERENCIA,3,PRETO DO BISAVO,2,TELEFONIA,3185.28,105.11424000000001
2817,2,1744,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,65.0,VIACAO SANTA CRUZ S/A,CAMPINAS,SP,1,BEATRIZ,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-06,2010-07-15,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,350.3808
2817,2,1745,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-07,2010-07-16,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,297.47520000000003
4819,2,1745,2313.12,2428.78,2865.96,5,18,MEDIA LEMBRANCA SISNE Serie 85,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,2,Compaqto,2010-07-07,2010-07-16,9.999,SEM REFERENCIA,139,MEDIA LEMBRANCA,3,TI,4626.24,318.298464
3319,2,1745,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-07,2010-07-11,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3321,2,1746,1594.08,1641.9,1937.44,3,18,ATE 20 LITROS BRASTEMP Serie 35,196.0,CISNE NEGRO PASTELARIA LTDA,SAO PAULO,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,1,Brastenta,2010-07-07,2010-07-13,9.999,SEM REFERENCIA,6,ATE 20 LITROS,1,ELETRODOMESTICOS,3188.16,175.34880000000004
3320,2,1747,1593.6,1641.41,1936.86,3,18,MOEDORA ARNO Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2010-07-08,2010-07-13,9.999,SEM REFERENCIA,5,MOEDORA,1,ELETRODOMESTICOS,3187.2,175.29600000000002
3322,2,1747,1594.56,1642.4,1938.03,3,18,VAGA LEMBRANCA HP Serie 35,193.0,JJ & CIA BELLA LTDA,SAO PAULO,SP,6,VIVALDO,7,MICRO-COMPUTADOR,7,COM LINUX,40,Ching Pau,2010-07-08,2010-07-15,9.999,SEM REFERENCIA,7,VAGA LEMBRANCA,3,TI,3189.12,385.6512
3817,2,1748,1832.16,1923.77,2270.05,5,18,MUITA LEMBRANCA CELL LIBERTY Serie 84,175.0,ONIBUS LANDIM LTDA,SAO PAULO,SP,1,BEATRIZ,8,NOTEBOOK,34,SEM SISTEMA OPERACIONAL,2,Compaqto,2010-07-12,2010-07-20,9.999,SEM REFERENCIA,112,MUITA LEMBRANCA,3,TI,3664.32,375.35942400000005
3317,2,1749,1592.16,1639.92,1935.11,3,18,CELULAR TECLADO Motorola Serie 34,253.0,CACHOLLA DE PRATA LTDA,SAO PAULO,SP,6,VIVALDO,2,SMARTFONE,2,ANDROID,16,Goojle,2010-07-12,2010-07-14,9.999,SEM REFERENCIA,2,CELULAR TECLADO,2,TELEFONIA,3184.32,105.08256000000002
3319,2,1750,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,84.0,CASARAO & CASSARO LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-12,2010-07-16,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
3319,2,1751,1593.12,1640.91,1936.28,3,18,VENTOSO VENTILVA Serie 35,199.0,MARQUES E COELHO JUIZES HONESTOS LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-12,2010-07-16,9.999,SEM REFERENCIA,4,VENTOSO,1,ELETRODOMESTICOS,3186.24,175.24320000000003
2817,1,1752,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,174.0,CHAPIL SERRALHERIA E COMERCIO ME,GUARULHOS,SP,4,DAYSE,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-13,2010-07-22,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,1352.16,350.4864
3827,2,1753,1836.96,1928.81,2275.99,5,18,TORRADORA ARNO Serie 85,168.0,DAIDO INDUSTRIAL E COMERCIAL LTDA,TAUBATE,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2010-07-13,2010-07-18,9.999,SEM REFERENCIA,122,TORRADORA,1,ELETRODOMESTICOS,3673.92,196.55472000000003
2817,2,1754,1352.16,1446.81,1707.24,7,18,MEDIA LEMBRANCA MICROLIXO Serie 84,254.0,FORNO IDEAL COM DE FORNOS E FOGOES LTDA,SAO PAULO,SP,1,BEATRIZ,9,NETBOOK,9,BARATO,2,Compaqto,2010-07-13,2010-07-22,9.999,SEM REFERENCIA,87,MEDIA LEMBRANCA,3,TI,2704.32,404.13120000000004
2818,1,1754,1352.64,1447.32,1707.84,7,18,ALGUMA LEMBRANCA ITAUTEC Serie 85,254.0,FORNO IDEAL COM DE FORNOS E FOGOES LTDA,SAO PAULO,SP,1,BEATRIZ,10,IPAD,10,BARATO,2,Compaqto,2010-07-13,2010-07-23,9.999,SEM REFERENCIA,88,ALGUMA LEMBRANCA,3,TI,1352.64,297.47520000000003
3826,2,1755,1836.48,1928.3,2275.4,5,18,CONDICIONA AR VENTILVA Serie 85,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,15,Carrierta,2010-07-13,2010-07-17,9.999,SEM REFERENCIA,121,CONDICIONA AR,1,ELETRODOMESTICOS,3672.96,196.50336000000004
3318,2,1755,1592.64,1640.42,1935.69,3,18,PRETO DO BISAVO TELESP Serie 35,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,17,Telespinho,2010-07-13,2010-07-16,9.999,SEM REFERENCIA,3,PRETO DO BISAVO,2,TELEFONIA,3185.28,105.11424000000001
4821,2,1755,2314.08,2429.78,2867.15,5,18,IMAGEM ULTRA VENDAVAL Serie 85,248.0,MANHOSO E AMIGO LTDA,SAO PAULO,SP,6,VIVALDO,11,TV,24,LCD,20,Soni,2010-07-13,2010-07-24,9.999,SEM REFERENCIA,141,IMAGEM ULTRA,4,SOM & IMAGEM,4628.16,445.691808
3827,2,1756,1836.96,1928.81,2275.99,5,18,TORRADORA ARNO Serie 85,177.0,BOBSTEEL SA,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2010-07-13,2010-07-18,9.999,SEM REFERENCIA,122,TORRADORA,1,ELETRODOMESTICOS,3673.92,196.55472000000003
3825,2,1756,1836.0,1927.8,2274.8,5,18,PLASTICO MODERNO TELESP Serie 85,177.0,BOBSTEEL SA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,17,Telespinho,2010-07-13,2010-07-16,9.999,SEM REFERENCIA,120,PLASTICO MODERNO,2,TELEFONIA,3672.0,117.8712
747,2,1757,1058.56,1153.83,1361.52,9,18,ATE 50 LITROS BRASTEMP Serie 77,170.0,EDU DA SANFONA LTDA,SAO PAULO,SP,6,VIVALDO,6,LINHA BRANCA,6,GELADEIRA,11,Frigidaire,2010-07-14,2010-07-20,9.999,SEM REFERENCIA,162,ATE 50 LITROS,1,ELETRODOMESTICOS,2117.12,105.856
3959,1,1758,1900.32,2033.34,2399.34,7,18,ALGUMA LEMBRANCA MICROTEC Serie 99,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,7,MICRO-COMPUTADOR,20,COM WINDOWS,2,Compaqto,2010-07-15,2010-07-22,9.999,SEM REFERENCIA,59,ALGUMA LEMBRANCA,3,TI,1900.32,232.8832
3962,4,1758,1901.76,2034.88,2401.16,7,18,ALGUMA LEMBRANCA BRAS-SUL Serie 99,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,10,IPAD,23,MARCA,2,Compaqto,2010-07-15,2010-07-25,9.999,SEM REFERENCIA,62,ALGUMA LEMBRANCA,3,TI,7607.04,209.0352
4460,2,1758,2140.8,2333.47,2753.5,9,18,CELULAR COM MP3+MP3+MP3+TV CELL LING Ser,194.0,FABRICA DE FOGOES E SERRALHERIA CHINA LTDA,SAO PAULO,SP,6,VIVALDO,1,CELULAR,14,SIMPLES,5,No Tinha,2010-07-15,2010-07-16,9.999,SEM REFERENCIA,170,CELULAR COM MP3+MP3+MP3+TV,2,TELEFONIA,4281.6,128.448
